Date,Total15,Total20,Total25,pseudoWindSpeedMPH
2016-08-05,0,0,0,0
2016-08-06,0,0,0,0
2016-08-07,0,0,0,0
2016-08-08,55,0,0,15
2016-08-09,0,0,0,0
2016-08-10,25,0,0,15
2016-08-11,59,0,0,15
2016-08-12,54,0,0,15
2016-08-13,0,0,0,0
2016-08-14,0,0,0,0
2016-08-15,0,0,0,0
2016-08-16,42,0,0,15
2016-08-17,0,0,0,0
2016-08-18,60,0,0,15
2016-08-19,42,0,0,15
2016-08-20,31,0,0,15
2016-08-21,77,28,0,20
2016-08-22,96,33,0,20
2016-08-23,81,0,0,15
2016-08-24,66,0,0,15
2016-08-25,0,0,0,0
2016-08-26,32,0,0,15
2016-08-27,25,0,0,15
2016-08-28,0,0,0,0
2016-08-29,0,0,0,0
2016-08-30,0,0,0,0
2016-08-31,0,0,0,0
2016-09-01,0,0,0,0
2016-09-02,0,0,0,0
2016-09-03,0,0,0,0
2016-09-04,51,0,0,15
2016-09-05,71,0,0,15
2016-09-06,66,0,0,15
2016-09-07,0,0,0,0
2016-09-08,0,0,0,0
2016-09-09,0,0,0,0
2016-09-10,0,0,0,0
2016-09-11,0,0,0,0
2016-09-12,0,0,0,0
2016-09-13,0,0,0,0
2016-09-14,31,0,0,15
2016-09-15,32,0,0,15
2016-09-16,0,0,0,0
2016-09-17,48,0,0,15
2016-09-18,0,0,0,0
2016-09-19,0,0,0,0
2016-09-20,0,0,0,0
2016-09-21,0,0,0,0
2016-09-22,0,0,0,0
2016-09-23,0,0,0,0
2016-09-24,0,0,0,0
2016-09-25,0,0,0,0
2016-09-26,0,0,0,0
2016-09-27,0,0,0,0
2016-09-28,0,0,0,0
2016-09-29,0,0,0,0
2016-09-30,0,0,0,0
2016-10-01,0,0,0,0
2016-10-02,0,0,0,0
2016-10-03,0,0,0,0
2016-10-04,0,0,0,0
2016-10-05,0,0,0,0
2016-10-06,0,0,0,0
2016-10-07,0,0,0,0
2016-10-08,0,0,0,0
2016-10-09,31,0,0,15
2016-10-10,0,0,0,0
2016-10-11,80,0,0,15
2016-10-12,45,0,0,15
2016-10-13,0,0,0,0
2016-10-14,28,0,0,15
2016-10-15,29,0,0,15
2016-10-16,0,0,0,0
2016-10-17,0,0,0,0
2016-10-18,67,29,0,20
2016-10-19,71,0,0,15
2016-10-20,0,0,0,0
2016-10-21,0,0,0,0
2016-10-22,0,0,0,0
2016-10-23,136,0,0,15
2016-10-24,0,0,0,0
2016-10-25,62,33,0,20
2016-10-26,29,0,0,15
2016-10-27,57,0,0,15
2016-10-28,47,0,0,15
2016-10-29,0,0,0,0
2016-10-30,0,0,0,0
2016-10-31,0,0,0,0
2016-11-01,75,0,0,15
2016-11-02,107,65,0,20
2016-11-03,75,33,0,20
2016-11-04,116,0,0,15
2016-11-05,80,0,0,15
2016-11-06,51,0,0,15
2016-11-07,57,0,0,15
2016-11-08,42,0,0,15
2016-11-09,0,0,0,0
2016-11-10,44,0,0,15
2016-11-11,0,0,0,0
2016-11-12,0,0,0,0
2016-11-13,0,0,0,0
2016-11-14,0,0,0,0
2016-11-15,106,0,0,15
2016-11-16,24,0,0,15
2016-11-17,52,0,0,15
2016-11-18,62,0,0,15
2016-11-19,119,0,0,15
2016-11-20,0,0,0,0
2016-11-21,42,0,0,15
2016-11-22,49,0,0,15
2016-11-23,53,0,0,15
2016-11-24,24,0,0,15
2016-11-25,59,0,0,15
2016-11-26,33,0,0,15
2016-11-27,0,0,0,0
2016-11-28,0,0,0,0
2016-11-29,0,0,0,0
2016-11-30,0,0,0,0
2016-12-01,0,0,0,0
2016-12-02,68,0,0,15
2016-12-03,0,0,0,0
2016-12-04,0,0,0,0
2016-12-05,0,0,0,0
2016-12-06,0,0,0,0
2016-12-07,0,0,0,0
2016-12-08,0,0,0,0
2016-12-09,32,0,0,15
2016-12-10,115,113,0,20
2016-12-11,0,0,0,0
2016-12-12,0,0,0,0
2016-12-13,41,0,0,15
2016-12-14,45,0,0,15
2016-12-15,0,0,0,0
2016-12-16,32,0,0,15
2016-12-17,0,0,0,0
2016-12-18,0,0,0,0
2016-12-19,44,0,0,15
2016-12-20,93,35,0,20
2016-12-21,65,0,0,15
2016-12-22,58,0,0,15
2016-12-23,42,0,0,15
2016-12-25,0,0,0,0
2016-12-26,46,0,0,15
2016-12-27,51,0,0,15
2016-12-28,0,0,0,0
2016-12-29,0,0,0,0
2016-12-30,96,67,0,20
2016-12-31,0,0,0,0
2017-01-01,0,0,0,0
2017-01-02,0,0,0,0
2017-01-03,0,0,0,0
2017-01-04,0,0,0,0
2017-01-05,0,0,0,0
2017-01-06,0,0,0,0
2017-01-07,89,88,87,25
2017-01-08,131,127,0,20
2017-01-09,38,0,0,15
2017-01-10,28,0,0,15
2017-01-11,47,0,0,15
2017-01-12,42,0,0,15
2017-01-13,41,0,0,15
2017-01-14,61,0,0,15
2017-01-15,29,0,0,15
2017-01-16,38,0,0,15
2017-01-17,0,0,0,0
2017-01-18,0,0,0,0
2017-01-19,0,0,0,0
2017-01-20,0,0,0,0
2017-01-21,24,0,0,15
2017-01-22,32,0,0,15
2017-01-23,133,0,0,15
2017-01-24,0,0,0,0
2017-01-25,0,0,0,0
2017-01-26,0,0,0,0
2017-01-27,0,0,0,0
2017-01-28,0,0,0,0
2017-01-29,134,134,28,25
2017-01-30,35,0,0,15
2017-01-31,43,0,0,15
2017-02-01,63,0,0,15
2017-02-02,0,0,0,0
2017-02-03,34,0,0,15
2017-02-04,130,0,0,15
2017-02-05,0,0,0,0
2017-02-06,0,0,0,0
2017-02-07,0,0,0,0
2017-02-08,0,0,0,0
2017-02-09,48,0,0,15
2017-02-10,57,0,0,15
2017-02-11,68,24,0,20
2017-02-12,65,25,0,20
2017-02-13,68,0,0,15
2017-02-14,47,0,0,15
2017-02-15,51,0,0,15
2017-02-16,0,0,0,0
2017-02-17,0,0,0,0
2017-02-18,0,0,0,0
2017-02-19,45,0,0,15
2017-02-20,0,0,0,0
2017-02-21,55,29,0,20
2017-02-22,139,0,0,15
2017-02-23,0,0,0,0
2017-02-24,0,0,0,0
2017-02-25,48,0,0,15
2017-02-26,79,31,0,20
2017-02-27,59,0,0,15
2017-02-28,0,0,0,0
2017-03-01,59,0,0,15
2017-03-02,70,0,0,15
2017-03-03,141,73,25,25
2017-03-04,103,74,26,25
2017-03-05,76,51,25,25
2017-03-06,27,0,0,15
2017-03-07,71,36,0,20
2017-03-08,77,38,0,20
2017-03-09,71,48,0,20
2017-03-10,80,40,0,20
2017-03-11,79,0,0,15
2017-03-12,63,0,0,15
2017-03-13,33,0,0,15
2017-03-14,66,0,0,15
2017-03-15,90,0,0,15
2017-03-16,144,30,0,20
2017-03-17,110,56,0,20
2017-03-18,93,0,0,15
2017-03-19,67,0,0,15
2017-03-20,59,0,0,15
2017-03-21,75,30,0,20
2017-03-22,87,26,0,20
2017-03-23,80,0,0,15
2017-03-24,74,0,0,15
2017-03-25,64,0,0,15
2017-03-26,71,0,0,15
2017-03-27,86,28,0,20
2017-03-28,67,43,0,20
2017-03-29,24,0,0,15
2017-03-30,0,0,0,0
2017-03-31,0,0,0,0
2017-04-01,0,0,0,0
2017-04-02,38,0,0,15
2017-04-03,32,0,0,15
2017-04-04,0,0,0,0
2017-04-05,25,0,0,15
2017-04-06,58,48,26,25
2017-04-07,149,43,0,20
2017-04-08,54,0,0,15
2017-04-09,90,57,0,20
2017-04-10,0,0,0,0
2017-04-12,93,68,0,20
2017-04-13,87,0,0,15
2017-04-14,71,26,0,20
2017-04-15,81,34,0,20
2017-04-16,85,48,0,20
2017-04-17,92,0,0,15
2017-04-18,83,53,0,20
2017-04-19,0,0,0,0
2017-04-20,0,0,0,0
2017-04-21,54,0,0,15
2017-04-22,83,0,0,15
2017-04-23,43,0,0,15
2017-04-24,0,0,0,0
2017-04-25,89,0,0,15
2017-04-26,50,0,0,15
2017-04-27,0,0,0,0
2017-04-28,0,0,0,0
2017-04-29,73,0,0,15
2017-04-30,0,0,0,0
2017-05-01,61,27,0,20
2017-05-02,90,28,0,20
2017-05-03,61,0,0,15
2017-05-04,71,44,40,25
2017-05-05,77,0,0,15
2017-05-06,0,0,0,0
2017-05-07,93,24,0,20
2017-05-08,93,47,0,20
2017-05-09,105,67,0,20
2017-05-10,95,73,0,20
2017-05-11,83,0,0,15
2017-05-12,57,0,0,15
2017-05-13,0,0,0,0
2017-05-14,70,0,0,15
2017-05-15,72,0,0,15
2017-05-16,82,37,0,20
2017-05-17,77,35,0,20
2017-05-18,86,61,0,20
2017-05-19,82,66,0,20
2017-05-20,0,0,0,0
2017-05-21,47,0,0,15
2017-05-22,72,26,0,20
2017-05-23,62,0,0,15
2017-05-24,0,0,0,0
2017-05-25,70,0,0,15
2017-05-26,84,0,0,15
2017-05-27,42,0,0,15
2017-05-28,35,0,0,15
2017-05-29,57,0,0,15
2017-05-30,24,0,0,15
2017-05-31,38,0,0,15
2017-06-01,0,0,0,0
2017-06-02,0,0,0,0
2017-06-03,0,0,0,0
2017-06-04,0,0,0,0
2017-06-05,0,0,0,0
2017-06-06,0,0,0,0
2017-06-07,0,0,0,0
2017-06-08,0,0,0,0
2017-06-09,0,0,0,0
2017-06-10,0,0,0,0
2017-06-15,0,0,0,0
2017-06-16,52,0,0,15
2017-06-17,88,31,0,20
2017-06-18,95,0,0,15
2017-06-19,0,0,0,0
2017-06-20,0,0,0,0
2017-06-21,0,0,0,0
2017-06-22,0,0,0,0
2017-06-23,41,0,0,15
2017-06-24,0,0,0,0
2017-06-25,56,0,0,15
2017-06-26,47,0,0,15
2017-06-27,45,0,0,15
2017-06-28,32,0,0,15
2017-06-29,0,0,0,0
2017-06-30,96,37,0,20
2017-07-01,91,31,0,20
2017-07-02,83,0,0,15
2017-07-03,0,0,0,0
2017-07-04,0,0,0,0
2017-07-05,32,0,0,15
2017-07-06,29,0,0,15
2017-07-07,0,0,0,0
2017-07-08,74,0,0,15
2017-07-09,0,0,0,0
2017-07-10,0,0,0,0
2017-07-11,30,0,0,15
2017-07-12,0,0,0,0
2017-07-13,0,0,0,0
2017-07-14,0,0,0,0
2017-07-15,0,0,0,0
2017-07-16,0,0,0,0
2017-07-17,0,0,0,0
2017-07-18,24,0,0,15
2017-07-19,0,0,0,0
2017-07-20,0,0,0,0
2017-07-21,0,0,0,0
2017-07-22,0,0,0,0
2017-07-23,61,0,0,15
2017-07-24,83,0,0,15
2017-07-25,33,0,0,15
2017-07-26,0,0,0,0
2017-07-27,0,0,0,0
2017-07-28,0,0,0,0
2017-07-29,0,0,0,0
2017-07-30,0,0,0,0
2017-07-31,0,0,0,0
2017-08-01,0,0,0,0
2017-08-02,31,0,0,15
2017-08-03,39,0,0,15
2017-08-04,39,0,0,15
2017-08-05,50,0,0,15
2017-08-06,74,0,0,15
2017-08-07,27,0,0,15
2017-08-08,34,0,0,15
2017-08-09,0,0,0,0
2017-08-10,46,0,0,15
2017-08-11,0,0,0,0
2017-08-12,0,0,0,0
2017-08-13,0,0,0,0
2017-08-14,0,0,0,0
2017-08-15,0,0,0,0
2017-08-16,79,0,0,15
2017-08-17,0,0,0,0
2017-08-18,0,0,0,0
2017-08-19,0,0,0,0
2017-08-20,62,0,0,15
2017-08-21,37,0,0,15
2017-08-22,0,0,0,0
2017-08-23,0,0,0,0
2017-08-24,0,0,0,0
2017-08-25,0,0,0,0
2017-08-26,0,0,0,0
2017-08-27,0,0,0,0
2017-08-28,0,0,0,0
2017-08-29,0,0,0,0
2017-08-30,0,0,0,0
2017-08-31,0,0,0,0
2017-09-02,0,0,0,0
2017-09-03,0,0,0,0
2017-09-04,38,0,0,15
2017-09-05,0,0,0,0
2017-09-06,0,0,0,0
2017-09-07,0,0,0,0
2017-09-08,0,0,0,0
2017-09-09,0,0,0,0
2017-09-10,0,0,0,0
2017-09-11,0,0,0,0
2017-09-12,0,0,0,0
2017-09-13,0,0,0,0
2017-09-14,0,0,0,0
2017-09-15,0,0,0,0
2017-09-16,41,0,0,15
2017-09-17,0,0,0,0
2017-09-18,56,0,0,15
2017-09-19,36,0,0,15
2017-09-20,33,0,0,15
2017-09-21,38,0,0,15
2017-09-22,0,0,0,0
2017-09-23,0,0,0,0
2017-09-24,0,0,0,0
2017-09-25,0,0,0,0
2017-09-26,0,0,0,0
2017-09-27,31,0,0,15
2017-09-28,27,0,0,15
2017-09-29,51,0,0,15
2017-09-30,0,0,0,0
2017-10-01,45,0,0,15
2017-10-02,0,0,0,0
2017-10-03,93,42,0,20
2017-10-04,65,0,0,15
2017-10-05,67,0,0,15
2017-10-06,0,0,0,0
2017-10-07,0,0,0,0
2017-10-08,0,0,0,0
2017-10-09,0,0,0,0
2017-10-10,41,0,0,15
2017-10-11,54,0,0,15
2017-10-12,0,0,0,0
2017-10-13,0,0,0,0
2017-10-14,0,0,0,0
2017-10-15,0,0,0,0
2017-10-16,0,0,0,0
2017-10-17,33,0,0,15
2017-10-18,0,0,0,0
2017-10-19,0,0,0,0
2017-10-27,0,0,0,0
2017-10-28,0,0,0,0
2017-10-29,85,0,0,15
2017-10-30,0,0,0,0
2017-10-31,0,0,0,0
2017-11-01,0,0,0,0
2017-11-02,0,0,0,0
2017-11-03,0,0,0,0
2017-11-04,0,0,0,0
2017-11-05,0,0,0,0
2017-11-06,0,0,0,0
2017-11-07,0,0,0,0
2017-11-08,0,0,0,0
2017-11-09,0,0,0,0
2017-11-10,0,0,0,0
2017-11-11,90,0,0,15
2017-11-12,94,0,0,15
2017-11-13,133,0,0,15
2017-11-14,0,0,0,0
2017-11-15,0,0,0,0
2017-11-16,0,0,0,0
2017-11-17,0,0,0,0
2017-11-18,0,0,0,0
2017-11-19,0,0,0,0
2017-11-20,0,0,0,0
2017-11-23,38,0,0,15
2017-11-24,0,0,0,0
2017-11-25,0,0,0,0
2017-11-26,0,0,0,0
2017-11-27,0,0,0,0
2017-11-28,0,0,0,0
2017-11-29,0,0,0,0
2017-11-30,0,0,0,0
2017-12-01,0,0,0,0
2017-12-02,38,0,0,15
2017-12-03,24,0,0,15
2017-12-04,0,0,0,0
2017-12-05,0,0,0,0
2017-12-06,0,0,0,0
2017-12-07,0,0,0,0
2017-12-08,0,0,0,0
2017-12-09,131,131,74,25
2017-12-10,0,0,0,0
2017-12-11,0,0,0,0
2017-12-12,0,0,0,0
2017-12-16,0,0,0,0
2017-12-17,0,0,0,0
2017-12-29,0,0,0,0
2017-12-30,0,0,0,0
2017-12-31,0,0,0,0
2018-01-01,68,56,0,20
2018-01-02,79,0,0,15
2018-01-03,0,0,0,0
2018-01-04,33,0,0,15
2018-01-05,0,0,0,0
2018-01-06,0,0,0,0
2018-01-07,52,0,0,15
2018-01-11,0,0,0,0
2018-01-12,86,0,0,15
2018-01-13,126,0,0,15
2018-01-14,121,0,0,15
2018-01-15,0,0,0,0
2018-01-20,0,0,0,0
2018-01-21,0,0,0,0
2018-01-24,55,0,0,15
2018-01-25,133,0,0,15
2018-01-26,53,0,0,15
2018-01-27,0,0,0,0
2018-01-31,42,0,0,15
2018-02-01,0,0,0,0
2018-02-02,0,0,0,0
2018-02-03,0,0,0,0
2018-02-04,0,0,0,0
2018-02-07,0,0,0,0
2018-02-08,76,0,0,15
2018-02-09,35,0,0,15
2018-02-14,74,0,0,15
2018-02-15,66,0,0,15
2018-02-16,66,0,0,15
2018-02-17,58,0,0,15
2018-02-18,80,0,0,15
2018-02-19,56,0,0,15
2018-02-20,0,0,0,0
2018-02-21,0,0,0,0
2018-02-22,64,0,0,15
2018-02-23,79,0,0,15
2018-03-01,47,0,0,15
2018-03-02,62,0,0,15
2018-03-03,80,0,0,15
2018-03-04,63,0,0,15
2018-03-05,49,0,0,15
2018-03-06,37,0,0,15
2018-03-07,72,40,0,20
2018-03-08,114,0,0,15
2018-03-09,81,43,0,20
2018-03-10,38,0,0,15
2018-03-11,0,0,0,0
2018-03-12,50,0,0,15
2018-03-13,0,0,0,0
2018-03-14,58,0,0,15
2018-03-15,89,33,0,20
2018-03-16,76,0,0,15
2018-03-17,57,0,0,15
2018-03-18,0,0,0,0
2018-03-19,0,0,0,0
2018-03-20,79,0,0,15
2018-03-21,145,50,0,20
2018-03-22,146,74,0,20
2018-03-23,101,73,0,20
2018-03-27,0,0,0,0
2018-03-28,0,0,0,0
2018-03-29,0,0,0,0
2018-03-30,74,0,0,15
2018-03-31,0,0,0,0
2018-04-01,0,0,0,0
2018-04-02,0,0,0,0
2018-04-03,49,0,0,15
2018-04-04,90,67,0,20
2018-04-05,93,45,0,20
2018-04-06,78,0,0,15
2018-04-07,32,0,0,15
2018-04-08,0,0,0,0
2018-04-09,0,0,0,0
2018-04-10,80,0,0,15
2018-04-11,82,0,0,15
2018-04-12,78,46,0,20
2018-04-13,0,0,0,0
2018-04-14,37,0,0,15
2018-04-15,127,125,0,20
2018-04-16,116,39,0,20
2018-04-17,68,0,0,15
2018-04-18,72,0,0,15
2018-04-19,87,25,0,20
2018-04-20,81,0,0,15
2018-04-21,88,0,0,15
2018-04-22,69,0,0,15
2018-04-23,0,0,0,0
2018-04-24,0,0,0,0
2018-04-25,83,0,0,15
2018-04-26,0,0,0,0
2018-04-27,41,0,0,15
2018-04-30,107,51,0,20
2018-05-05,94,24,0,20
2018-05-06,0,0,0,0
2018-05-07,46,0,0,15
2018-05-08,56,0,0,15
2018-05-09,67,0,0,15
2018-05-10,33,0,0,15
2018-05-11,0,0,0,0
2018-05-13,103,0,0,15
2018-05-14,37,0,0,15
2018-05-15,49,0,0,15
2018-05-16,52,0,0,15
2018-05-18,57,0,0,15
2018-05-19,75,56,0,20
2018-05-20,97,0,0,15
2018-05-21,69,0,0,15
2018-05-22,85,0,0,15
2018-05-23,101,0,0,15
2018-05-24,35,0,0,15
2018-05-25,83,0,0,15
2018-05-26,0,0,0,0
2018-05-27,0,0,0,0
2018-05-28,0,0,0,0
2018-05-29,63,0,0,15
2018-05-30,0,0,0,0
2018-06-01,0,0,0,0
2018-06-02,69,0,0,15
2018-06-03,69,0,0,15
2018-06-04,29,0,0,15
2018-06-06,49,0,0,15
2018-06-07,0,0,0,0
2018-06-08,80,73,0,20
2018-06-09,81,0,0,15
2018-06-11,52,0,0,15
2018-06-12,62,0,0,15
2018-06-13,0,0,0,0
2018-06-14,0,0,0,0
2018-06-15,0,0,0,0
2018-06-16,0,0,0,0
2018-06-17,29,0,0,15
2018-06-18,0,0,0,0
2018-06-19,0,0,0,0
2018-06-20,0,0,0,0
2018-06-21,0,0,0,0
2018-06-22,35,0,0,15
2018-06-23,0,0,0,0
2018-06-27,50,0,0,15
2018-06-29,38,0,0,15
2018-06-30,47,0,0,15
2018-07-01,32,0,0,15
2018-07-02,0,0,0,0
2018-07-03,28,0,0,15
2018-07-04,0,0,0,0
2018-07-05,42,0,0,15
2018-07-06,0,0,0,0
2018-07-07,0,0,0,0
2018-07-08,34,0,0,15
2018-07-09,0,0,0,0
2018-07-10,0,0,0,0
2018-07-11,0,0,0,0
2018-07-12,0,0,0,0
2018-07-13,0,0,0,0
2018-07-14,0,0,0,0
2018-07-15,0,0,0,0
2018-07-16,0,0,0,0
2018-07-17,0,0,0,0
2018-07-18,0,0,0,0
2018-07-19,0,0,0,0
2018-07-20,0,0,0,0
2018-07-21,0,0,0,0
2018-07-22,0,0,0,0
2018-07-23,0,0,0,0
2018-07-24,0,0,0,0
2018-07-25,0,0,0,0
2018-07-26,0,0,0,0
2018-07-27,0,0,0,0
2018-07-28,0,0,0,0
2018-07-29,0,0,0,0
2018-07-30,0,0,0,0
2018-07-31,0,0,0,0
2018-08-01,0,0,0,0
2018-08-02,0,0,0,0
2018-08-03,0,0,0,0
2018-08-04,31,0,0,15
2018-08-05,67,0,0,15
2018-08-06,32,0,0,15
2018-08-07,0,0,0,0
2018-08-08,26,0,0,15
2018-08-09,0,0,0,0
2018-08-10,0,0,0,0
2018-08-11,0,0,0,0
2018-08-12,53,0,0,15
2018-08-13,41,0,0,15
2018-08-14,75,0,0,15
2018-08-15,0,0,0,0
2018-08-16,0,0,0,0
2018-08-17,0,0,0,0
2018-08-18,0,0,0,0
2018-08-19,0,0,0,0
2018-08-20,0,0,0,0
2018-08-21,0,0,0,0
2018-08-22,0,0,0,0
2018-08-23,0,0,0,0
2018-08-24,0,0,0,0
2018-08-25,0,0,0,0
2018-08-26,0,0,0,0
2018-08-27,0,0,0,0
2018-08-28,0,0,0,0
2018-08-29,0,0,0,0
2018-08-30,0,0,0,0
2018-08-31,0,0,0,0
2018-09-01,0,0,0,0
2018-09-02,0,0,0,0
2018-09-03,0,0,0,0
2018-09-04,0,0,0,0
2018-09-05,0,0,0,0
2018-09-06,0,0,0,0
2018-09-07,0,0,0,0
2018-09-08,0,0,0,0
2018-09-09,0,0,0,0
2018-09-10,24,0,0,15
2018-09-11,0,0,0,0
2018-09-12,0,0,0,0
2018-09-13,0,0,0,0
2018-09-14,0,0,0,0
2018-09-15,0,0,0,0
2018-09-16,0,0,0,0
2018-09-17,0,0,0,0
2018-09-18,0,0,0,0
2018-09-19,26,0,0,15
2018-09-20,0,0,0,0
2018-09-21,25,0,0,15
2018-09-22,0,0,0,0
2018-09-23,0,0,0,0
2018-09-24,0,0,0,0
2018-09-25,0,0,0,0
2018-09-26,0,0,0,0
2018-09-27,0,0,0,0
2018-09-28,30,0,0,15
2018-09-29,0,0,0,0
2018-09-30,27,0,0,15
2018-10-01,0,0,0,0
2018-10-02,53,0,0,15
2018-10-03,71,0,0,15
2018-10-04,88,0,0,15
2018-10-05,48,0,0,15
2018-10-06,103,0,0,15
2018-10-07,60,0,0,15
2018-10-08,0,0,0,0
2018-10-09,26,0,0,15
2018-10-10,0,0,0,0
2018-10-11,36,0,0,15
2018-10-12,0,0,0,0
2018-10-13,35,0,0,15
2018-10-14,44,0,0,15
2018-10-15,64,0,0,15
2018-10-16,0,0,0,0
2018-10-17,45,0,0,15
2018-10-18,0,0,0,0
2018-10-19,0,0,0,0
2018-10-20,43,0,0,15
2018-10-21,0,0,0,0
2018-10-22,0,0,0,0
2018-10-23,0,0,0,0
2018-10-24,0,0,0,0
2018-10-25,0,0,0,0
2018-10-26,0,0,0,0
2018-10-27,0,0,0,0
2018-10-28,115,0,0,15
2018-10-29,63,0,0,15
2018-10-30,49,0,0,15
2018-10-31,33,0,0,15
2018-11-01,0,0,0,0
2018-11-02,0,0,0,0
2018-11-03,57,0,0,15
2018-11-04,0,0,0,0
2018-11-05,0,0,0,0
2018-11-06,0,0,0,0
2018-11-07,0,0,0,0
2018-11-08,0,0,0,0
2018-11-09,0,0,0,0
2018-11-10,0,0,0,0
2018-11-11,0,0,0,0
2018-11-12,0,0,0,0
2018-11-13,0,0,0,0
2018-11-15,134,105,0,20
2018-11-16,34,0,0,15
2018-11-17,0,0,0,0
2018-11-18,0,0,0,0
2018-11-19,0,0,0,0
2018-11-20,0,0,0,0
2018-11-21,0,0,0,0
2018-11-22,0,0,0,0
2018-11-23,0,0,0,0
2018-11-24,0,0,0,0
2018-11-25,0,0,0,0
2018-11-26,0,0,0,0
2018-11-28,24,0,0,15
2018-11-29,0,0,0,0
2018-11-30,0,0,0,0
2018-12-01,0,0,0,0
2018-12-02,0,0,0,0
2018-12-03,0,0,0,0
2018-12-04,0,0,0,0
2018-12-05,88,80,0,20
2018-12-06,81,0,0,15
2018-12-07,0,0,0,0
2018-12-08,0,0,0,0
2018-12-09,44,0,0,15
2018-12-10,131,31,0,20
2018-12-11,96,0,0,15
2018-12-12,0,0,0,0
2018-12-13,0,0,0,0
2018-12-14,53,52,0,20
2018-12-15,0,0,0,0
2018-12-16,0,0,0,0
2018-12-17,0,0,0,0
2018-12-18,0,0,0,0
2018-12-19,0,0,0,0
2018-12-20,26,0,0,15
2018-12-21,93,0,0,15
2018-12-22,0,0,0,0
2018-12-23,0,0,0,0
2018-12-24,59,0,0,15
2018-12-25,0,0,0,0
2018-12-26,0,0,0,0
2018-12-27,0,0,0,0
2018-12-28,0,0,0,0
2018-12-29,0,0,0,0
2018-12-30,0,0,0,0
2018-12-31,0,0,0,0
